custom_id,business_id,inspection_id,description,type,score,grade,completed_date,status,link,status_link
DEH2008-FFPP-428938,211898842274,7082361,,Re-inspection,0,,2022-10-06,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/reinspection.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2008-FFPP-428938,211898842274,7082360,,Routine,96,A,2022-10-06,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2008-FFPP-428938,211898842274,6867708,,Routine,81,B,2022-10-05,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2008-FFPP-428938,211898842274,6687598,,Routine,93,A,2021-11-30,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2008-FFPP-428938,211898842274,6441928,,Re-inspection,0,,2021-03-08,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/reinspection.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2008-FFPP-428938,211898842274,6441907,,Routine,97,A,2021-03-08,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2008-FFPP-428938,211898842274,6289453,,Routine,95,A,2020-02-12,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2018-FFPP-010415,211942090517,7242960,,Re-inspection,0,,2023-06-15,No Access,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/reinspection.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/no_access.html
DEH2018-FFPP-010415,211942090517,7006286,,Routine,90,A,2023-05-24,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2018-FFPP-010415,211942090517,7006285,,Routine,95,A,2022-06-28,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2018-FFPP-010415,211942090517,6765569,,Routine,0,,2022-06-27,No Access,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/no_access.html
DEH2018-FFPP-010415,211942090517,6351054,,Routine,96,A,2021-07-07,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2018-FFPP-010415,211942090517,6529881,,Status Verification,0,,2020-07-02,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/status_verification.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2002-FFPP-401198,211899089948,7005234,,Routine,97,A,2023-05-24,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2002-FFPP-401198,211899089948,6765570,,Routine,95,A,2022-06-27,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2002-FFPP-401198,211899089948,6765571,,Re-inspection,0,,2021-07-26,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/reinspection.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2002-FFPP-401198,211899089948,6351059,,Routine,96,A,2021-07-07,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2002-FFPP-401198,211899089948,6529842,,Status Verification,0,,2020-07-02,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/status_verification.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2023-FFPP-016524,211926883819,7223043,,Routine,98,A,2023-05-05,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2014-FFPP-003229,211939998256,6921308,,Routine,90,A,2023-01-10,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2014-FFPP-003229,211939998256,6769245,,Routine,99,A,2022-02-25,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2014-FFPP-003229,211939998256,6423728,,Routine,97,A,2021-07-13,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2014-FFPP-003229,211939998256,6548822,,Status Verification,0,,2020-07-31,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/status_verification.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2014-FFPP-003229,211939998256,6423729,,Re-inspection,0,,2020-01-27,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/reinspection.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2014-FFPP-003229,211939998256,6194363,,Routine,98,A,2020-01-17,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2019-FFPP-010837,211980154608,7246384,,Re-inspection,0,,2023-06-06,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/reinspection.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2019-FFPP-010837,211980154608,7006283,,Routine,90,A,2023-05-30,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2019-FFPP-010837,211980154608,7006284,,Re-inspection,0,,2022-07-07,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/reinspection.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2019-FFPP-010837,211980154608,6778179,,Routine,90,A,2022-06-28,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2019-FFPP-010837,211980154608,6778180,,Re-inspection,0,,2021-08-02,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/reinspection.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2019-FFPP-010837,211980154608,6360009,,Routine,90,A,2021-07-26,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2019-FFPP-010837,211980154608,6547540,,Status Verification,0,,2020-07-27,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/status_verification.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2019-FFPP-010837,211980154608,6534217,,Status Verification,0,,2020-07-08,Self Closed,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/status_verification.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/self_closed.html
DEH2014-FFPP-003398,211924568950,7073757,,Re-inspection,0,,2022-10-21,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/reinspection.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2014-FFPP-003398,211924568950,7068504,,Re-inspection,0,,2022-09-27,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/reinspection.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2014-FFPP-003398,211924568950,6855945,,Routine,90,A,2022-09-20,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2014-FFPP-003398,211924568950,6855944,,Routine,98,A,2021-11-09,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2014-FFPP-003398,211924568950,6854933,,Re-inspection,0,,2021-11-09,Approved to Reopen,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/reinspection.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/approved_to_reopen.html
DEH2014-FFPP-003398,211924568950,6653801,,Routine,0,,2021-11-08,Ordered Closed,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/ordered_closed.html
DEH2014-FFPP-003398,211924568950,6661046,,Re-inspection,0,,2021-02-08,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/reinspection.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2014-FFPP-003398,211924568950,6653802,,Re-inspection,0,,2021-01-25,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/reinspection.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2014-FFPP-003398,211924568950,6415325,,Routine,96,A,2021-01-11,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2014-FFPP-003398,211924568950,6257610,,Routine,90,A,2020-01-07,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2021-FFPP-014470,211931137545,7208251,,Routine,94,A,2023-05-09,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2021-FFPP-014470,211931137545,7202455,,Routine,100,A,2023-03-30,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2019-FFPP-011166,211920130325,7024239,,Routine,90,A,2023-06-23,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2019-FFPP-011166,211920130325,6815761,,Routine,90,A,2022-07-25,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2019-FFPP-011166,211920130325,6815762,,Re-inspection,0,,2021-09-22,No Access,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/reinspection.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/no_access.html
DEH2019-FFPP-011166,211920130325,6622682,,Routine,90,A,2021-09-14,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2019-FFPP-011166,211920130325,6622683,,Re-inspection,0,,2020-11-30,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/reinspection.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2019-FFPP-011166,211920130325,6622684,,Environmental,0,,2020-11-17,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/environmental.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2019-FFPP-011166,211920130325,6429655,,Routine,93,A,2020-11-17,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2019-FFPP-011166,211920130325,6285008,,Routine,0,,2020-11-10,No Access,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/no_access.html
DEH2019-FFPP-011166,211920130325,6429656,,Environmental,0,,2020-01-27,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/environmental.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2019-FFPP-011166,211920130325,6284969,,Routine,96,A,2020-01-27,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2020-FFPP-013016,211999737759,7063093,,Routine,96,A,2023-04-25,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2020-FFPP-013016,211999737759,7063094,,Re-inspection,0,,2022-09-30,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/reinspection.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2020-FFPP-013016,211999737759,6855978,,Routine,95,A,2022-09-13,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2020-FFPP-013016,211999737759,6656152,,Re-inspection,0,,2021-11-09,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/reinspection.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2020-FFPP-013016,211999737759,6656151,,Routine,94,A,2021-11-09,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2020-FFPP-013016,211999737759,6791471,,Site Investigation,0,,2021-08-17,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/site_investigation.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2020-FFPP-013016,211999737759,6649413,,Routine,96,A,2021-01-20,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2020-FFPP-013016,211999737759,6642368,,Routine,100,A,2020-12-22,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2017-FFPP-008664,211963400069,6855977,,Routine,99,A,2022-09-14,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2017-FFPP-008664,211963400069,6657471,,Routine,98,A,2021-11-09,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2017-FFPP-008664,211963400069,6429619,,Routine,100,A,2021-01-20,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2017-FFPP-008664,211963400069,6293831,,Routine,100,A,2020-01-27,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2020-FFPP-012352,211946925677,6952295,,Routine,98,A,2023-01-10,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2020-FFPP-012352,211946925677,6822854,,Routine,99,A,2022-04-12,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2020-FFPP-012352,211946925677,6822855,,Re-inspection,0,,2021-10-05,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/reinspection.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2020-FFPP-012352,211946925677,6648649,,Routine,92,A,2021-09-24,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2020-FFPP-012352,211946925677,6516831,,Routine,96,A,2021-01-06,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2020-FFPP-012352,211946925677,6459231,,Routine,96,A,2020-06-15,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2020-FFPP-012352,211946925677,6477586,,Status Verification,0,,2020-04-15,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/status_verification.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2011-FFPP-446278,211898342407,7044362,,Routine,97,A,2023-08-29,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2011-FFPP-446278,211898342407,6829337,,Routine,96,A,2022-08-18,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2011-FFPP-446278,211898342407,6646644,,Routine,98,A,2021-10-04,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2011-FFPP-446278,211898342407,6646643,,Routine,100,A,2020-12-29,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2011-FFPP-446278,211898342407,6390237,,Routine,0,,2020-12-28,No Access,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/no_access.html
DEH2021-FFPP-014149,211924311254,7185861,,Routine,98,A,2023-05-03,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2021-FFPP-014149,211924311254,7185860,,Routine,100,A,2023-03-08,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2015-FFPN-000767,211906331928,6867579,,Routine,100,,2022-12-05,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2015-FFPN-000767,211906331928,6601730,,Routine,100,,2021-11-30,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2015-FFPN-000767,211906331928,6356165,,Routine,100,,2020-10-16,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2020-FFPP-012812,211937209559,6928336,,Routine,100,A,2022-12-05,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2020-FFPP-012812,211937209559,6794229,,Routine,100,A,2022-03-08,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2020-FFPP-012812,211937209559,6617194,,Routine,100,A,2021-08-17,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2020-FFPP-012812,211937209559,6590898,,Routine,98,A,2020-11-09,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2010-FFPP-440059,211898990169,6981309,,Routine,95,A,2023-05-11,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2010-FFPP-440059,211898990169,6743464,,Routine,97,A,2022-05-23,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
